consumo_kwh,cantidad_equipos,horas_alto_consumo,tipo_inmueble,uso_horario_pico,numero_habitantes,antiguedad_inmueble,calefaccion,aire_acondicionado,categoria
959,8,14,Apartamento,False,6,28,True,True,Ineficiente
241,17,7,Local,False,6,36,False,False,Moderado
673,19,4,Apartamento,False,5,44,False,False,Moderado
285,7,5,Local,True,1,31,True,False,Moderado
216,21,7,Oficina,True,4,24,True,True,Moderado
1192,2,8,Oficina,False,3,9,True,False,Ineficiente
290,2,2,Apartamento,True,2,34,False,False,Moderado
582,13,8,Casa,True,5,24,True,False,Moderado
891,22,2,Apartamento,True,5,26,True,False,Eficiente
1414,3,6,Apartamento,True,2,44,True,False,Moderado
621,5,7,Local,False,1,31,False,False,Moderado
1400,18,14,Local,False,5,11,False,True,Ineficiente
1307,5,3,Local,True,6,3,False,True,Moderado
947,12,14,Local,True,1,41,False,False,Ineficiente
98,23,11,Casa,False,2,25,False,False,Moderado
613,5,10,Casa,True,1,2,True,False,Ineficiente
1064,2,15,Casa,False,6,16,False,True,Ineficiente
340,8,11,Oficina,False,3,8,False,True,Moderado
192,19,7,Local,True,2,28,False,False,Moderado
560,10,8,Apartamento,False,6,0,False,False,Moderado
1183,4,15,Local,False,2,17,False,True,Ineficiente
1010,9,11,Local,True,6,40,True,False,Ineficiente
865,20,9,Oficina,True,6,19,True,True,Moderado
1094,5,12,Local,False,5,40,False,True,Ineficiente
1365,19,14,Apartamento,True,5,33,False,True,Moderado
1318,21,11,Apartamento,False,5,50,True,False,Moderado
240,12,2,Casa,False,3,27,False,False,Eficiente
624,15,15,Apartamento,True,3,47,False,True,Moderado
332,19,9,Apartamento,True,6,34,True,False,Moderado
960,17,5,Casa,False,4,15,False,True,Moderado
1380,4,11,Local,True,2,20,True,False,Ineficiente
478,16,9,Apartamento,False,5,12,False,False,Moderado
204,5,14,Oficina,False,2,34,False,True,Moderado
316,6,7,Casa,False,6,41,True,True,Moderado
154,18,12,Apartamento,True,1,31,False,False,Moderado
216,8,10,Apartamento,False,6,49,False,False,Moderado
1062,17,12,Casa,False,3,37,True,True,Moderado
916,15,5,Apartamento,False,4,5,False,False,Moderado
694,17,3,Casa,False,1,49,True,False,Eficiente
217,8,15,Casa,False,2,37,False,False,Moderado
154,10,3,Casa,False,3,37,True,False,Eficiente
1052,5,6,Casa,True,5,12,False,False,Moderado
399,23,11,Local,False,1,45,True,False,Moderado
946,12,10,Casa,True,3,38,True,False,Ineficiente
642,3,13,Apartamento,True,2,12,False,False,Ineficiente
1086,13,4,Local,False,6,46,False,True,Moderado
626,13,9,Apartamento,True,2,11,False,False,Moderado
1301,5,5,Oficina,False,1,32,False,True,Moderado
858,19,7,Local,False,1,27,False,True,Moderado
153,22,11,Local,True,6,2,True,False,Moderado
1195,8,7,Casa,True,1,17,True,False,Moderado
1500,2,4,Local,False,4,25,False,True,Moderado
783,24,15,Local,False,5,39,False,False,Moderado
442,14,6,Casa,False,3,1,False,True,Moderado
678,7,13,Casa,False,6,3,True,True,Ineficiente
932,7,4,Casa,True,2,49,False,True,Moderado
986,13,12,Local,True,2,27,True,False,Moderado
1089,9,12,Apartamento,False,5,27,False,False,Ineficiente
1010,23,2,Local,False,1,24,False,False,Moderado
864,20,8,Casa,True,1,25,True,False,Moderado
871,6,5,Local,False,2,44,False,False,Moderado
691,19,15,Casa,False,5,46,False,False,Moderado
1385,6,8,Casa,False,2,1,True,True,Ineficiente
765,11,4,Apartamento,True,1,41,False,False,Moderado
267,2,13,Casa,False,6,33,False,False,Ineficiente
1500,11,12,Casa,False,3,29,True,True,Ineficiente
815,6,6,Casa,False,1,20,False,True,Moderado
964,13,6,Apartamento,False,6,43,True,False,Moderado
1306,23,14,Oficina,False,3,36,False,True,Moderado
955,8,3,Local,False,4,43,False,False,Moderado
906,10,12,Apartamento,False,5,22,False,True,Ineficiente
591,23,11,Casa,True,6,32,True,False,Moderado
1500,22,13,Apartamento,True,4,1,True,True,Moderado
242,13,3,Local,False,1,26,False,False,Eficiente
418,24,5,Casa,True,5,47,True,False,Moderado
711,2,5,Casa,True,6,21,False,False,Moderado
1500,12,5,Casa,True,1,33,True,True,Moderado
284,22,7,Local,True,5,15,False,False,Moderado
661,16,3,Casa,True,5,19,False,False,Eficiente
920,3,7,Local,True,1,25,False,False,Moderado
1053,21,8,Casa,False,1,15,True,True,Moderado
329,8,12,Casa,False,6,5,False,False,Moderado
1144,22,11,Apartamento,False,5,44,True,False,Moderado
357,13,4,Apartamento,True,6,43,False,True,Moderado
1199,23,12,Casa,False,5,22,True,True,Moderado
1500,19,13,Casa,False,6,41,False,True,Ineficiente
933,4,9,Casa,False,1,36,False,True,Ineficiente
751,8,3,Casa,True,1,7,False,False,Moderado
1023,12,12,Casa,True,2,5,False,False,Ineficiente
361,19,9,Oficina,False,6,36,False,True,Moderado
571,13,14,Apartamento,False,2,21,False,False,Moderado
1170,7,12,Apartamento,False,2,5,True,False,Ineficiente
287,6,6,Casa,False,4,31,False,True,Moderado
244,2,3,Casa,True,5,16,False,False,Moderado
510,13,8,Casa,False,3,37,False,True,Moderado
120,12,15,Apartamento,True,4,16,True,False,Moderado
1500,5,3,Apartamento,False,5,36,True,True,Moderado
1063,19,15,Casa,False,3,22,False,False,Moderado
499,5,7,Local,False,2,48,False,True,Moderado
540,18,11,Apartamento,True,3,48,True,False,Moderado
1118,3,4,Casa,True,1,12,True,False,Moderado
722,23,10,Casa,False,1,31,True,True,Moderado
524,3,4,Apartamento,False,6,21,False,False,Moderado
655,13,12,Local,False,5,6,False,True,Moderado
288,7,13,Casa,False,4,21,True,False,Moderado
1104,11,13,Casa,True,2,20,True,True,Ineficiente
974,24,4,Apartamento,False,5,5,False,False,Moderado
887,22,6,Casa,False,2,13,True,True,Moderado
1424,24,8,Apartamento,False,1,15,False,True,Moderado
527,17,15,Apartamento,True,4,2,False,True,Moderado
880,15,9,Casa,False,4,8,False,True,Moderado
1094,8,13,Casa,True,1,46,False,False,Ineficiente
478,20,12,Apartamento,False,3,20,False,True,Moderado
806,24,8,Casa,False,4,49,True,False,Moderado
652,18,10,Casa,True,3,29,False,False,Moderado
166,10,6,Local,True,2,29,True,True,Moderado
1033,14,11,Casa,False,4,41,False,False,Ineficiente
146,23,12,Apartamento,False,6,41,True,False,Moderado
502,6,4,Casa,True,1,31,False,False,Moderado
307,24,7,Apartamento,True,3,22,True,False,Moderado
948,6,6,Casa,False,6,2,True,True,Moderado
1358,11,13,Oficina,False,2,0,False,True,Ineficiente
277,22,5,Local,True,2,2,False,False,Moderado
689,11,13,Casa,False,4,36,False,False,Moderado
1105,8,3,Apartamento,True,4,6,True,False,Moderado
1453,16,8,Casa,True,6,2,True,True,Ineficiente
101,8,14,Apartamento,True,5,35,False,False,Moderado
1392,16,6,Local,False,5,48,True,False,Moderado
1500,4,5,Apartamento,True,4,2,False,True,Moderado
921,20,13,Casa,False,5,3,False,False,Moderado
177,11,15,Apartamento,False,1,30,False,False,Moderado
514,16,9,Casa,False,6,1,False,False,Moderado
716,4,10,Local,False,1,13,False,False,Ineficiente
1189,7,10,Apartamento,False,5,36,False,False,Ineficiente
1040,13,4,Casa,False,4,30,True,True,Moderado
507,16,4,Casa,False,1,1,True,False,Moderado
845,7,6,Local,False,2,30,False,True,Moderado
828,14,6,Local,True,4,46,True,False,Moderado
386,20,11,Casa,True,6,42,True,False,Moderado
640,4,3,Casa,False,3,21,False,False,Moderado
1350,9,2,Apartamento,True,3,9,False,True,Moderado
111,9,9,Casa,True,4,29,False,False,Moderado
611,24,4,Casa,False,5,32,False,True,Moderado
555,21,2,Casa,True,1,18,True,True,Eficiente
611,16,2,Casa,False,1,45,False,False,Moderado
554,5,12,Apartamento,True,4,24,True,False,Ineficiente
1171,20,3,Oficina,False,2,45,False,False,Moderado
963,22,7,Apartamento,False,6,0,False,False,Moderado
380,4,7,Casa,False,5,31,False,True,Moderado
591,14,15,Apartamento,True,2,24,False,True,Moderado
823,9,4,Apartamento,False,4,40,False,False,Moderado
292,24,13,Casa,False,4,16,False,False,Moderado
189,17,5,Oficina,False,2,13,True,False,Moderado
707,14,13,Apartamento,False,3,44,False,False,Moderado
887,4,14,Oficina,True,4,12,False,True,Ineficiente
861,17,3,Apartamento,False,6,37,False,False,Moderado
1080,10,3,Apartamento,False,5,38,False,False,Moderado
986,15,8,Casa,True,2,1,False,True,Moderado
164,14,14,Apartamento,False,3,31,True,False,Moderado
1354,22,2,Casa,False,2,31,True,False,Moderado
960,8,8,Local,False,3,39,False,False,Ineficiente
683,16,15,Local,False,3,5,False,True,Moderado
174,8,13,Local,False,6,24,True,False,Moderado
1491,7,15,Local,False,5,2,False,True,Ineficiente
1418,3,13,Local,False,4,17,False,True,Ineficiente
306,10,15,Casa,False,3,49,False,False,Moderado
1330,23,2,Apartamento,False,4,37,True,True,Moderado
985,18,15,Apartamento,False,5,42,False,True,Moderado
680,6,7,Apartamento,False,4,2,False,False,Moderado
458,13,4,Local,False,6,47,False,False,Moderado
945,2,9,Casa,False,6,4,True,False,Ineficiente
602,11,7,Casa,False,1,23,True,True,Moderado
1029,12,12,Oficina,True,6,33,True,False,Ineficiente
583,17,3,Apartamento,True,3,46,False,False,Eficiente
416,15,9,Casa,True,5,47,True,False,Moderado
87,9,6,Local,False,6,38,False,False,Moderado
915,18,9,Oficina,True,2,47,True,True,Moderado
666,19,9,Casa,True,5,23,True,False,Moderado
291,13,7,Local,True,3,35,True,False,Moderado
733,18,3,Oficina,False,5,27,False,True,Eficiente
1175,15,9,Oficina,True,6,47,False,False,Ineficiente
839,17,12,Oficina,False,2,48,False,True,Moderado
984,15,7,Apartamento,True,1,33,False,False,Moderado
995,10,7,Casa,False,3,15,True,True,Moderado
412,5,9,Casa,False,3,35,False,True,Ineficiente
633,24,2,Casa,False,5,6,False,False,Eficiente
907,12,3,Apartamento,True,4,17,False,False,Moderado
853,7,13,Casa,False,4,5,True,True,Ineficiente
465,16,13,Casa,False,2,49,False,False,Moderado
1024,6,10,Casa,True,1,27,True,False,Ineficiente
1112,12,12,Casa,True,1,38,True,False,Ineficiente
726,19,13,Local,True,5,33,True,True,Moderado
1147,14,9,Casa,False,5,50,True,False,Ineficiente
439,12,13,Apartamento,True,4,40,False,True,Moderado
362,15,8,Apartamento,False,6,28,False,False,Moderado
119,19,8,Casa,False,1,3,False,False,Moderado
678,20,6,Oficina,False,6,13,True,False,Moderado
1500,16,3,Apartamento,False,1,4,True,True,Moderado
299,10,12,Casa,False,6,24,False,False,Moderado
1422,9,7,Casa,False,6,38,False,True,Moderado
1323,21,11,Casa,False,1,7,True,False,Moderado
899,2,4,Casa,True,2,14,False,True,Moderado
1208,5,5,Casa,True,2,18,True,False,Moderado
997,15,14,Apartamento,False,5,10,False,True,Moderado
1079,3,11,Oficina,False,6,19,True,True,Ineficiente
406,17,13,Apartamento,False,6,35,True,False,Moderado
1282,4,12,Casa,True,6,17,True,False,Ineficiente
1254,9,3,Casa,True,6,13,True,False,Moderado
694,7,15,Apartamento,True,6,37,True,True,Ineficiente
809,17,3,Casa,False,4,24,False,True,Moderado
873,17,13,Casa,False,3,15,True,False,Moderado
1071,8,9,Local,False,6,17,True,False,Ineficiente
1500,14,9,Casa,False,4,0,True,True,Ineficiente
654,14,11,Local,True,2,39,False,False,Moderado
1092,6,7,Casa,True,6,0,False,False,Moderado
749,21,14,Oficina,True,2,0,False,False,Moderado
452,23,6,Apartamento,False,5,50,False,True,Moderado
1203,19,9,Local,True,3,20,True,False,Moderado
508,16,5,Casa,False,1,24,True,True,Moderado
210,19,12,Oficina,False,3,26,False,False,Moderado
561,3,5,Local,True,6,9,False,True,Moderado
275,11,6,Apartamento,True,6,49,False,False,Moderado
1009,24,2,Apartamento,True,3,11,False,False,Moderado
1101,14,2,Local,False,3,27,False,False,Moderado
724,19,3,Casa,False,5,48,False,False,Eficiente
367,16,15,Apartamento,True,2,31,True,False,Moderado
936,13,9,Local,False,1,32,True,False,Moderado
447,16,8,Casa,False,3,7,False,True,Moderado
1131,14,11,Casa,False,1,41,True,True,Ineficiente
290,19,10,Apartamento,False,3,25,False,False,Moderado
1022,16,6,Local,False,2,41,False,False,Moderado
536,24,3,Casa,False,1,49,False,False,Eficiente
1254,12,8,Casa,True,4,40,True,True,Ineficiente
1061,20,9,Casa,True,2,1,False,False,Moderado
867,4,13,Local,False,1,34,False,True,Ineficiente
555,8,8,Casa,False,3,33,False,False,Ineficiente
1500,22,15,Apartamento,False,3,5,True,True,Moderado
282,15,8,Casa,False,2,30,True,False,Moderado
269,15,13,Local,False,2,22,False,False,Moderado
1272,23,15,Oficina,True,3,11,True,False,Moderado
812,14,6,Casa,True,1,50,False,True,Moderado
156,13,3,Casa,True,4,27,False,True,Eficiente
463,10,7,Local,False,5,14,True,False,Moderado
1022,2,5,Casa,True,2,18,False,False,Moderado
650,20,11,Casa,True,3,11,True,True,Moderado
1178,12,3,Local,True,1,49,False,False,Moderado
1238,24,13,Oficina,True,2,47,True,False,Moderado
429,23,10,Apartamento,True,1,1,True,False,Moderado
1500,24,8,Casa,True,2,10,True,True,Moderado
457,23,7,Casa,False,3,43,False,True,Moderado
1099,20,13,Casa,True,1,36,True,False,Moderado
838,19,6,Local,True,3,37,True,False,Moderado
941,13,4,Local,False,1,24,False,False,Moderado
1212,24,13,Oficina,False,2,42,True,False,Moderado
478,2,11,Casa,True,5,20,False,True,Ineficiente
1043,20,11,Apartamento,True,5,41,False,True,Moderado
1263,21,5,Casa,False,4,35,False,True,Moderado
421,18,4,Casa,True,4,8,True,False,Moderado
1402,6,13,Local,True,6,11,True,False,Ineficiente
730,4,12,Casa,True,3,9,False,True,Ineficiente
1319,3,9,Apartamento,True,1,45,False,True,Ineficiente
392,4,4,Apartamento,False,4,4,True,False,Moderado
235,9,8,Oficina,False,2,32,False,False,Moderado
1150,17,8,Local,False,5,4,False,False,Ineficiente
831,7,8,Local,False,1,15,True,True,Ineficiente
280,14,14,Apartamento,True,6,36,False,False,Moderado
316,24,8,Casa,False,5,36,True,True,Moderado
104,23,15,Apartamento,True,1,28,False,True,Moderado
1361,23,3,Apartamento,True,4,17,False,True,Moderado
1457,17,11,Apartamento,False,4,28,True,True,Ineficiente
719,17,4,Apartamento,False,3,5,False,False,Moderado
270,4,11,Casa,True,6,17,False,False,Moderado
773,14,10,Casa,False,1,31,False,True,Moderado
625,15,4,Casa,True,6,41,True,False,Moderado
288,9,3,Apartamento,True,2,46,False,True,Eficiente
612,13,10,Apartamento,True,6,30,False,False,Moderado
477,24,14,Apartamento,False,4,10,True,True,Moderado
1233,24,11,Casa,False,3,25,True,False,Moderado
700,23,10,Casa,False,4,27,False,True,Moderado
630,22,5,Local,True,5,26,False,False,Moderado
566,9,15,Local,True,4,18,True,False,Moderado
924,22,13,Apartamento,False,1,44,False,False,Moderado
375,10,10,Apartamento,True,3,26,False,True,Moderado
870,2,4,Casa,True,1,19,True,False,Moderado
357,7,8,Local,False,2,2,True,False,Moderado
486,24,8,Local,False,2,15,False,False,Moderado
967,20,12,Apartamento,True,4,38,False,False,Moderado
637,24,9,Apartamento,True,3,43,False,False,Moderado
754,12,11,Apartamento,True,6,28,True,False,Moderado
221,12,5,Apartamento,False,3,14,False,False,Moderado
898,24,4,Apartamento,False,3,29,False,True,Moderado
580,14,4,Apartamento,False,3,39,False,False,Moderado
1102,12,13,Apartamento,True,4,48,True,False,Ineficiente
1015,19,6,Casa,True,1,0,False,True,Moderado
1053,24,12,Oficina,False,4,28,True,True,Moderado
432,16,15,Local,False,6,29,True,False,Moderado
603,2,2,Casa,False,1,39,True,False,Moderado
1458,22,11,Apartamento,True,6,45,True,True,Moderado
349,8,4,Casa,False,5,31,False,False,Moderado
363,24,15,Casa,False,5,9,True,True,Moderado
693,14,7,Casa,False,1,26,False,False,Moderado
741,13,4,Apartamento,False,4,50,False,False,Moderado
210,19,6,Oficina,True,6,7,False,True,Moderado
1026,20,10,Apartamento,True,6,50,False,False,Moderado
1271,16,3,Apartamento,True,2,35,False,True,Moderado
363,9,12,Apartamento,False,6,41,False,False,Moderado
1059,20,3,Casa,False,4,34,False,False,Moderado
327,11,13,Casa,False,2,35,False,True,Moderado
1166,8,7,Local,True,4,47,False,False,Moderado
1176,19,7,Oficina,False,3,35,False,False,Moderado
842,17,12,Apartamento,False,6,24,False,False,Moderado
925,21,12,Apartamento,True,3,19,False,True,Moderado
1039,7,9,Oficina,False,5,44,True,False,Ineficiente
1226,10,13,Casa,True,5,16,True,False,Ineficiente
1418,22,14,Local,True,1,22,False,True,Moderado
744,14,12,Apartamento,True,6,24,True,True,Moderado
1316,22,15,Apartamento,False,2,47,False,True,Moderado
906,9,3,Casa,False,3,48,True,False,Moderado
1015,17,10,Apartamento,True,4,30,False,False,Moderado
544,14,3,Local,False,6,5,False,False,Eficiente
569,14,14,Casa,False,1,34,True,True,Moderado
344,18,2,Apartamento,False,4,3,False,False,Eficiente
518,24,11,Casa,True,3,39,False,True,Moderado
977,21,3,Oficina,False,6,19,False,True,Eficiente
899,6,13,Apartamento,False,3,40,False,False,Ineficiente
262,23,8,Local,True,6,0,True,True,Moderado
900,22,9,Casa,True,6,44,False,False,Moderado
1296,18,6,Casa,False,3,25,True,False,Moderado
495,10,7,Casa,True,3,33,True,False,Moderado
301,3,13,Casa,False,4,9,False,False,Ineficiente
120,19,2,Casa,True,1,22,False,False,Eficiente
191,10,7,Apartamento,False,3,50,False,True,Moderado
1067,7,13,Casa,True,5,48,False,False,Ineficiente
711,12,9,Apartamento,True,1,23,True,False,Moderado
774,7,14,Casa,True,5,12,False,False,Ineficiente
1454,7,4,Apartamento,False,4,28,False,True,Moderado
867,14,12,Local,False,3,45,True,True,Moderado
1165,12,2,Apartamento,True,1,26,False,False,Moderado
1248,15,12,Oficina,True,3,30,False,True,Ineficiente
797,3,5,Casa,False,6,42,True,True,Moderado
451,9,2,Apartamento,False,3,9,False,True,Moderado
1138,4,15,Apartamento,False,1,30,False,False,Ineficiente
1029,24,9,Apartamento,True,3,38,True,False,Moderado
573,22,6,Apartamento,False,3,9,False,False,Moderado
962,4,2,Apartamento,False,2,23,False,True,Moderado
1419,2,15,Apartamento,False,2,32,False,True,Ineficiente
1138,20,9,Apartamento,False,1,13,False,False,Ineficiente
1056,19,10,Oficina,True,1,34,False,False,Moderado
729,18,11,Oficina,True,6,44,False,True,Moderado
1258,21,3,Casa,False,6,33,True,True,Moderado
726,14,10,Casa,False,3,16,False,True,Moderado
1500,4,9,Local,False,5,20,True,True,Ineficiente
1111,2,8,Oficina,False,1,31,False,False,Ineficiente
548,5,4,Casa,False,3,2,False,True,Moderado
641,14,3,Casa,True,5,14,True,True,Eficiente
672,18,8,Oficina,True,2,7,False,True,Moderado
328,12,6,Local,True,6,31,False,True,Moderado
765,3,7,Casa,True,1,37,True,False,Moderado
945,17,5,Apartamento,False,3,25,True,True,Moderado
959,3,3,Oficina,True,2,29,False,True,Moderado
126,20,10,Local,True,4,8,True,False,Moderado
899,24,4,Local,True,2,31,False,False,Moderado
684,20,13,Local,True,3,10,False,False,Moderado
630,17,15,Casa,True,6,21,False,True,Moderado
373,23,8,Local,False,5,33,True,False,Moderado
612,20,15,Casa,True,4,40,False,False,Moderado
911,10,9,Oficina,False,4,17,True,True,Ineficiente
335,2,3,Casa,False,6,18,False,True,Moderado
253,11,15,Oficina,False,4,17,True,False,Moderado
427,20,7,Casa,True,1,36,False,False,Moderado
619,2,12,Apartamento,True,3,17,False,False,Ineficiente
851,3,9,Casa,True,4,11,False,False,Ineficiente
186,17,8,Apartamento,False,2,3,True,False,Moderado
1026,13,12,Local,False,5,46,True,True,Moderado
933,9,4,Local,False,3,42,False,False,Moderado
327,24,2,Apartamento,False,6,26,True,False,Eficiente
426,19,15,Casa,True,2,50,False,False,Moderado
1339,3,7,Oficina,False,1,4,False,True,Moderado
1500,14,9,Local,True,4,5,False,True,Ineficiente
293,7,7,Local,False,2,12,False,False,Moderado
1017,22,6,Local,False,3,22,True,True,Moderado
1116,7,12,Local,True,2,41,False,True,Ineficiente
531,10,13,Apartamento,True,1,24,True,True,Moderado
1262,17,9,Local,False,5,45,True,True,Moderado
434,12,3,Apartamento,True,4,3,True,False,Eficiente
441,8,13,Oficina,True,3,31,False,False,Moderado
676,11,2,Local,True,4,43,False,True,Moderado
172,11,2,Casa,True,4,14,False,False,Eficiente
998,21,15,Casa,False,6,25,True,False,Moderado
946,19,5,Casa,False,4,41,False,False,Moderado
221,21,7,Casa,False,2,10,False,False,Moderado
993,10,14,Apartamento,True,2,8,True,False,Ineficiente
1141,16,10,Oficina,False,5,10,True,True,Moderado
780,5,2,Casa,False,1,1,False,False,Moderado
1077,9,13,Apartamento,True,3,44,False,False,Ineficiente
153,10,2,Oficina,True,2,26,True,False,Eficiente
1248,14,14,Local,False,4,25,False,True,Ineficiente
760,10,14,Apartamento,True,1,7,True,False,Ineficiente
483,5,6,Local,True,3,20,False,False,Moderado
1165,18,11,Apartamento,True,3,20,True,False,Moderado
1132,17,6,Casa,True,3,7,True,False,Moderado
885,16,6,Casa,True,3,0,False,True,Moderado
546,4,11,Casa,True,5,37,False,True,Ineficiente
783,21,7,Casa,False,3,12,False,False,Moderado
516,6,9,Oficina,True,1,8,False,True,Ineficiente
697,24,4,Local,False,2,27,False,False,Moderado
461,6,10,Apartamento,True,1,5,False,False,Ineficiente
312,21,14,Apartamento,False,4,46,False,False,Moderado
896,16,2,Casa,False,6,22,False,False,Moderado
632,19,5,Local,False,5,47,False,False,Moderado
1215,16,10,Local,False,5,35,False,True,Moderado
1077,3,15,Casa,False,4,16,True,False,Ineficiente
262,14,9,Casa,False,1,8,False,False,Moderado
1372,5,11,Apartamento,True,1,11,True,False,Ineficiente
476,11,10,Apartamento,True,4,21,False,False,Moderado
1029,14,2,Apartamento,False,6,50,True,False,Moderado
1183,11,10,Apartamento,True,3,11,True,False,Ineficiente
247,10,4,Apartamento,False,3,5,True,False,Moderado
80,9,12,Casa,False,2,43,False,False,Moderado
152,4,13,Casa,True,1,8,True,True,Moderado
861,17,11,Apartamento,False,1,36,False,True,Moderado
535,15,10,Oficina,True,4,2,False,False,Moderado
1243,10,2,Oficina,True,4,33,True,False,Moderado
524,22,2,Oficina,False,3,7,False,False,Eficiente
1062,12,10,Local,True,1,9,True,True,Ineficiente
182,4,12,Apartamento,False,1,46,False,False,Moderado
1067,6,15,Apartamento,False,5,40,False,False,Ineficiente
718,11,7,Oficina,True,2,41,True,False,Moderado
1125,14,5,Casa,False,2,42,True,False,Moderado
328,5,8,Apartamento,False,3,8,False,True,Ineficiente
1084,14,6,Apartamento,True,6,13,False,False,Moderado
612,13,11,Apartamento,True,1,36,True,False,Moderado
967,6,15,Casa,False,5,26,True,False,Ineficiente
929,11,8,Apartamento,False,1,40,False,False,Ineficiente
1500,10,9,Local,True,4,31,True,True,Ineficiente
718,21,9,Apartamento,True,3,3,False,False,Moderado
648,8,2,Local,False,6,1,False,True,Moderado
1049,3,9,Casa,False,2,50,True,True,Ineficiente
564,23,7,Oficina,True,1,32,False,False,Moderado
491,24,5,Apartamento,False,6,20,False,False,Moderado
1015,8,14,Apartamento,False,3,0,False,False,Ineficiente
1187,9,15,Casa,False,2,43,False,False,Ineficiente
411,8,13,Casa,True,1,10,False,False,Moderado
734,22,9,Apartamento,False,5,0,False,False,Moderado
144,24,4,Apartamento,True,3,45,True,False,Moderado
1349,15,14,Apartamento,False,1,10,False,True,Ineficiente
184,20,5,Casa,False,2,6,False,False,Moderado
438,6,7,Local,False,2,1,True,True,Moderado
687,24,12,Local,False,5,14,False,True,Moderado
989,19,8,Casa,True,3,7,False,False,Moderado
289,21,5,Apartamento,False,3,46,False,False,Moderado
770,13,5,Local,True,6,25,True,False,Moderado
1029,24,8,Apartamento,False,1,39,False,True,Moderado
850,18,7,Casa,True,6,41,False,False,Moderado
1187,14,14,Apartamento,True,2,50,False,False,Ineficiente
692,3,12,Casa,False,2,34,False,True,Ineficiente
746,14,9,Casa,False,5,45,False,False,Moderado
708,8,2,Casa,False,5,40,False,False,Moderado
726,11,11,Apartamento,False,3,40,True,True,Moderado
375,24,14,Casa,True,6,20,False,False,Moderado
525,7,12,Oficina,False,2,37,True,True,Moderado
1500,4,8,Casa,True,1,7,False,True,Ineficiente
451,4,13,Casa,False,4,42,False,True,Ineficiente
597,19,8,Apartamento,False,1,31,True,False,Moderado
314,12,12,Casa,True,5,7,False,False,Moderado
1065,23,8,Apartamento,True,1,43,False,False,Moderado
783,21,8,Casa,True,2,9,True,False,Moderado
199,6,11,Casa,True,6,22,True,True,Moderado
362,20,15,Casa,True,3,3,True,False,Moderado
1200,23,11,Apartamento,True,6,47,True,False,Moderado
462,20,9,Casa,True,4,37,False,True,Moderado
648,16,10,Local,False,3,29,False,True,Moderado
1076,17,10,Apartamento,False,4,40,True,True,Moderado
454,10,3,Apartamento,True,4,22,False,False,Moderado
152,5,14,Apartamento,True,2,4,False,False,Moderado
1133,16,14,Apartamento,True,2,20,False,False,Ineficiente
427,13,8,Oficina,False,5,5,True,True,Moderado
926,24,8,Casa,False,5,48,False,False,Moderado
1144,4,5,Casa,False,4,16,False,False,Moderado
1500,24,10,Casa,False,6,24,False,True,Moderado
102,15,9,Casa,False,5,23,False,False,Moderado
526,18,13,Casa,False,2,21,True,False,Moderado
1178,20,2,Apartamento,True,5,12,False,False,Moderado
830,7,3,Apartamento,False,4,16,False,True,Moderado
976,5,14,Oficina,False,3,13,False,True,Ineficiente
985,8,14,Casa,False,6,33,False,True,Ineficiente
519,20,3,Casa,False,6,25,False,False,Eficiente
1012,18,13,Oficina,True,1,18,False,False,Moderado
86,17,13,Local,False,5,25,False,False,Moderado
780,16,12,Apartamento,True,6,2,True,True,Moderado
912,23,9,Apartamento,True,2,1,False,False,Moderado
829,9,2,Local,True,3,27,False,True,Moderado
1290,20,5,Apartamento,False,2,1,False,True,Moderado
1411,9,11,Casa,False,5,21,False,True,Ineficiente
266,19,13,Local,False,4,6,False,True,Moderado
474,17,6,Apartamento,False,1,3,False,False,Moderado
1164,21,10,Casa,False,1,48,False,True,Moderado
1152,20,8,Apartamento,False,3,37,True,False,Moderado
786,11,9,Apartamento,False,6,38,True,False,Ineficiente
484,18,15,Oficina,False,6,19,True,False,Moderado
1311,14,12,Casa,True,6,5,False,True,Ineficiente
1094,14,10,Oficina,False,1,8,True,False,Ineficiente
1500,8,14,Apartamento,False,4,30,True,True,Ineficiente
1099,11,8,Apartamento,False,6,25,True,False,Ineficiente
1206,3,6,Casa,False,2,35,True,False,Moderado
522,5,14,Local,False,6,25,False,False,Ineficiente
154,7,6,Oficina,False,4,27,False,False,Moderado
763,19,11,Casa,False,3,4,True,False,Moderado
574,24,12,Casa,False,3,50,False,True,Moderado
527,7,7,Apartamento,True,1,9,False,False,Moderado
443,24,6,Local,False,4,17,False,True,Moderado
204,18,14,Casa,False,2,14,False,False,Moderado
1287,15,13,Apartamento,False,4,32,False,True,Ineficiente
505,12,12,Apartamento,False,2,4,True,True,Moderado
621,20,10,Casa,True,2,36,False,False,Moderado
564,3,4,Apartamento,True,4,39,False,False,Moderado
241,4,4,Casa,False,5,21,True,False,Moderado
244,12,8,Local,False,4,21,True,False,Moderado
249,7,8,Apartamento,True,2,21,False,False,Moderado
203,15,7,Apartamento,True,6,14,False,False,Moderado
1138,20,4,Casa,False,3,16,False,False,Moderado
1500,17,15,Casa,True,3,50,False,True,Ineficiente
725,22,14,Local,True,1,44,False,False,Moderado
1038,23,8,Apartamento,True,3,27,True,False,Moderado
280,8,6,Apartamento,False,5,21,False,False,Moderado
448,9,8,Apartamento,False,2,20,False,False,Moderado
1138,20,3,Apartamento,True,4,41,False,True,Moderado
187,21,7,Casa,False,4,16,True,False,Moderado
